Vulnerability Priority Rating,Exploit Prediction Scoring System (EPSS),IP Address,Protocol,Port,ACR,AES,Exploit?,Repository,MAC Address,DNS Name,NetBIOS Name,Plugin Output,Synopsis,Description,Steps to Remediate,Risk Factor,STIG Severity,CVSS V2 Base Score,CVSS V3 Base Score,CVSS V4 Base Score,CVSS V2 Temporal Score,CVSS V3 Temporal Score,CVSS V4 Threat Score,CVSS V2 Vector,CVSS V3 Vector,CVSS V4 Vector,CVSS V4 Threat Vector,CVSS V4 Supplemental,CPE,CVE,BID,Cross References,First Discovered,Last Observed,Vuln Publication Date,Security End of Life Date,Patch Publication Date,Plugin Publication Date,Plugin Modification Date,Exploit Ease,Exploit Frameworks,Check Type,Version,Recast Risk Comment,Accept Risk Comment,Agent ID,Host ID,Nessus Web Tests,Thorough Tests,Scan Accuracy,Plugin Name,Family,Plugin,Severity,See Also
7.8,0.709,10.20.11.30,tcp,443,830,780,Yes,MVA Sample Repository,00:16:3e:82:aa:91,asset-010.corp.local,ASSET-010,TLS 1.0 Protocol Detection detected on 10.20.11.30:443.,TLS 1.0 Protocol Detection,TLS 1.0 Protocol Detection was identified during the monthly vulnerability report.,"Disable TLS 1.0 and TLS 1.1, enable TLS 1.2 or later, then restart the service.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:ssl,,90130,https://www.tenable.com/plugins,2026-05-05,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0130,host-0130,No,Yes,High,TLS 1.0 Protocol Detection,SSL,200130,High,https://www.tenable.com/plugins
5.4,0.491,10.20.12.31,tcp,8009,831,781,No,MVA Sample Repository,00:16:3e:83:aa:98,asset-011.corp.local,ASSET-011,Apache Tomcat AJP Request Injection detected on 10.20.12.31:8009.,Apache Tomcat AJP Request Injection,Apache Tomcat AJP Request Injection was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2020-1938,90131,https://tomcat.apache.org/security-9.html,2026-06-01,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0131,host-0131,No,Yes,High,Apache Tomcat AJP Request Injection,Web Servers,200131,Medium,https://tomcat.apache.org/security-9.html
2.4,0.218,10.20.13.32,tcp,8080,832,782,No,MVA Sample Repository,00:16:3e:84:aa:9f,asset-012.corp.local,ASSET-012,Apache Log4j Remote Code Execution detected on 10.20.13.32:8080.,Apache Log4j Remote Code Execution,Apache Log4j Remote Code Execution was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2021-44228,90132,https://logging.apache.org/log4j/2.x/security.html,2026-01-27,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0132,host-0132,No,Yes,High,Apache Log4j Remote Code Execution,Web Servers,200132,Low,https://logging.apache.org/log4j/2.x/security.html
9.8,0.891,10.20.14.33,tcp,1433,833,783,Yes,MVA Sample Repository,00:16:3e:85:aa:a6,asset-013.corp.local,ASSET-013,Microsoft SQL Server Unsupported Version detected on 10.20.14.33:1433.,Microsoft SQL Server Unsupported Version,Microsoft SQL Server Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:databases,,90133,https://learn.microsoft.com/sql/sql-server/end-of-support,2026-06-03,2026-07-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0133,host-0133,No,Yes,High,Microsoft SQL Server Unsupported Version,Databases,200133,Critical,https://learn.microsoft.com/sql/sql-server/end-of-support
7.8,0.709,10.20.15.34,tcp,443,834,784,Yes,MVA Sample Repository,00:16:3e:86:aa:ad,asset-014.corp.local,ASSET-014,OpenSSL Security Update Available detected on 10.20.15.34:443.,OpenSSL Security Update Available,OpenSSL Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2023-0286,90134,https://www.openssl.org/news/vulnerabilities.html,2026-06-04,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0134,host-0134,No,Yes,High,OpenSSL Security Update Available,General,200134,High,https://www.openssl.org/news/vulnerabilities.html
5.4,0.491,10.20.16.35,tcp,3389,835,785,No,MVA Sample Repository,00:16:3e:87:aa:b4,asset-015.corp.local,ASSET-015,Remote Desktop Weak Encryption Enabled detected on 10.20.16.35:3389.,Remote Desktop Weak Encryption Enabled,Remote Desktop Weak Encryption Enabled was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90135,https://www.tenable.com/plugins,2026-06-05,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0135,host-0135,No,Yes,High,Remote Desktop Weak Encryption Enabled,Windows,200135,Medium,https://www.tenable.com/plugins
2.4,0.218,10.20.17.36,tcp,443,836,786,No,MVA Sample Repository,00:16:3e:88:aa:bb,asset-016.corp.local,ASSET-016,Nginx Security Update Available detected on 10.20.17.36:443.,Nginx Security Update Available,Nginx Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2025-2345,90136,https://nginx.org/en/security_advisories.html,2025-11-17,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0136,host-0136,No,Yes,High,Nginx Security Update Available,Web Servers,200136,Low,https://nginx.org/en/security_advisories.html
9.8,0.891,10.20.18.37,tcp,445,837,787,Yes,MVA Sample Repository,00:16:3e:89:aa:c2,asset-017.corp.local,ASSET-017,SMB Signing Not Required detected on 10.20.18.37:445.,SMB Signing Not Required,SMB Signing Not Required was identified during the monthly vulnerability report.,Require SMB signing through Group Policy and validate domain controller and member server policy refresh.,Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90137,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always,2026-06-07,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0137,host-0137,No,Yes,High,SMB Signing Not Required,Windows,200137,Critical,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always
7.4,0.673,10.20.10.38,tcp,0,838,788,No,MVA Sample Repository,00:16:3e:8a:aa:c9,asset-018.corp.local,ASSET-018,Oracle Java Unsupported Version detected on 10.20.10.38:0.,Oracle Java Unsupported Version,Oracle Java Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2024-20919,90138,https://www.tenable.com/plugins,2026-06-08,2026-07-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0138,host-0138,No,Yes,High,Oracle Java Unsupported Version,General,200138,High,https://www.tenable.com/plugins
5.4,0.491,10.20.11.39,tcp,0,839,789,No,MVA Sample Repository,00:16:3e:8b:aa:d0,asset-019.corp.local,ASSET-019,Linux Kernel Security Update Available detected on 10.20.11.39:0.,Linux Kernel Security Update Available,Linux Kernel Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:linux,CVE-2024-1086,90139,https://www.tenable.com/plugins,2026-06-09,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0139,host-0139,No,Yes,High,Linux Kernel Security Update Available,Linux,200139,Medium,https://www.tenable.com/plugins
2.8,0.255,10.20.12.40,tcp,443,840,790,Yes,MVA Sample Repository,00:16:3e:8c:aa:d7,asset-020.corp.local,ASSET-020,TLS 1.0 Protocol Detection detected on 10.20.12.40:443.,TLS 1.0 Protocol Detection,TLS 1.0 Protocol Detection was identified during the monthly vulnerability report.,"Disable TLS 1.0 and TLS 1.1, enable TLS 1.2 or later, then restart the service.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:ssl,,90140,https://www.tenable.com/plugins,2026-06-10,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0140,host-0140,No,Yes,High,TLS 1.0 Protocol Detection,SSL,200140,Low,https://www.tenable.com/plugins
9.4,0.855,10.20.13.41,tcp,8009,841,791,No,MVA Sample Repository,00:16:3e:8d:aa:de,asset-021.corp.local,ASSET-021,Apache Tomcat AJP Request Injection detected on 10.20.13.41:8009.,Apache Tomcat AJP Request Injection,Apache Tomcat AJP Request Injection was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2020-1938,90141,https://tomcat.apache.org/security-9.html,2026-06-11,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0141,host-0141,No,Yes,High,Apache Tomcat AJP Request Injection,Web Servers,200141,Critical,https://tomcat.apache.org/security-9.html
7.8,0.709,10.20.14.42,tcp,8080,842,792,Yes,MVA Sample Repository,00:16:3e:8e:aa:e5,asset-022.corp.local,ASSET-022,Apache Log4j Remote Code Execution detected on 10.20.14.42:8080.,Apache Log4j Remote Code Execution,Apache Log4j Remote Code Execution was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2021-44228,90142,https://logging.apache.org/log4j/2.x/security.html,2026-06-12,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0142,host-0142,No,Yes,High,Apache Log4j Remote Code Execution,Web Servers,200142,High,https://logging.apache.org/log4j/2.x/security.html
5.4,0.491,10.20.15.43,tcp,1433,843,793,No,MVA Sample Repository,00:16:3e:8f:aa:ec,asset-023.corp.local,ASSET-023,Microsoft SQL Server Unsupported Version detected on 10.20.15.43:1433.,Microsoft SQL Server Unsupported Version,Microsoft SQL Server Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:databases,,90143,https://learn.microsoft.com/sql/sql-server/end-of-support,2026-01-23,2026-07-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0143,host-0143,No,Yes,High,Microsoft SQL Server Unsupported Version,Databases,200143,Medium,https://learn.microsoft.com/sql/sql-server/end-of-support
2.4,0.218,10.20.16.44,tcp,443,844,794,No,MVA Sample Repository,00:16:3e:90:aa:f3,asset-024.corp.local,ASSET-024,OpenSSL Security Update Available detected on 10.20.16.44:443.,OpenSSL Security Update Available,OpenSSL Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2023-0286,90144,https://www.openssl.org/news/vulnerabilities.html,2026-06-14,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0144,host-0144,No,Yes,High,OpenSSL Security Update Available,General,200144,Low,https://www.openssl.org/news/vulnerabilities.html
9.8,0.891,10.20.17.45,tcp,3389,845,795,Yes,MVA Sample Repository,00:16:3e:91:aa:fa,asset-025.corp.local,ASSET-025,Remote Desktop Weak Encryption Enabled detected on 10.20.17.45:3389.,Remote Desktop Weak Encryption Enabled,Remote Desktop Weak Encryption Enabled was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90145,https://www.tenable.com/plugins,2026-06-15,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0145,host-0145,No,Yes,High,Remote Desktop Weak Encryption Enabled,Windows,200145,Critical,https://www.tenable.com/plugins
7.8,0.709,10.20.18.46,tcp,443,846,796,Yes,MVA Sample Repository,00:16:3e:92:aa:02,asset-026.corp.local,ASSET-026,Nginx Security Update Available detected on 10.20.18.46:443.,Nginx Security Update Available,Nginx Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2025-2345,90146,https://nginx.org/en/security_advisories.html,2026-06-16,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0146,host-0146,No,Yes,High,Nginx Security Update Available,Web Servers,200146,High,https://nginx.org/en/security_advisories.html
5.8,0.527,10.20.10.47,tcp,445,847,797,Yes,MVA Sample Repository,00:16:3e:93:aa:09,asset-027.corp.local,ASSET-027,SMB Signing Not Required detected on 10.20.10.47:445.,SMB Signing Not Required,SMB Signing Not Required was identified during the monthly vulnerability report.,Require SMB signing through Group Policy and validate domain controller and member server policy refresh.,Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:windows,,90147,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always,2026-06-17,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0147,host-0147,No,Yes,High,SMB Signing Not Required,Windows,200147,Medium,https://learn.microsoft.com/windows/security/threat-protection/security-policy-settings/microsoft-network-server-digitally-sign-communications-always
2.4,0.218,10.20.11.48,tcp,0,848,798,No,MVA Sample Repository,00:16:3e:94:aa:10,asset-028.corp.local,ASSET-028,Oracle Java Unsupported Version detected on 10.20.11.48:0.,Oracle Java Unsupported Version,Oracle Java Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2024-20919,90148,https://www.tenable.com/plugins,2026-06-18,2026-07-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0148,host-0148,No,Yes,High,Oracle Java Unsupported Version,General,200148,Low,https://www.tenable.com/plugins
9.8,0.891,10.20.12.49,tcp,0,849,799,Yes,MVA Sample Repository,00:16:3e:95:aa:17,asset-029.corp.local,ASSET-029,Linux Kernel Security Update Available detected on 10.20.12.49:0.,Linux Kernel Security Update Available,Linux Kernel Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:linux,CVE-2024-1086,90149,https://www.tenable.com/plugins,2026-06-19,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0149,host-0149,No,Yes,High,Linux Kernel Security Update Available,Linux,200149,Critical,https://www.tenable.com/plugins
7.4,0.673,10.20.13.50,tcp,443,850,800,No,MVA Sample Repository,00:16:3e:96:aa:1e,asset-030.corp.local,ASSET-030,TLS 1.0 Protocol Detection detected on 10.20.13.50:443.,TLS 1.0 Protocol Detection,TLS 1.0 Protocol Detection was identified during the monthly vulnerability report.,"Disable TLS 1.0 and TLS 1.1, enable TLS 1.2 or later, then restart the service.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:ssl,,90150,https://www.tenable.com/plugins,2026-06-20,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0150,host-0150,No,Yes,High,TLS 1.0 Protocol Detection,SSL,200150,High,https://www.tenable.com/plugins
5.4,0.491,10.20.14.51,tcp,8009,851,801,No,MVA Sample Repository,00:16:3e:97:aa:25,asset-031.corp.local,ASSET-031,Apache Tomcat AJP Request Injection detected on 10.20.14.51:8009.,Apache Tomcat AJP Request Injection,Apache Tomcat AJP Request Injection was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Medium,Medium,5.0,6.5,6.2,5.0,6.5,6.2,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2020-1938,90151,https://tomcat.apache.org/security-9.html,2026-07-01,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0151,host-0151,No,Yes,High,Apache Tomcat AJP Request Injection,Web Servers,200151,Medium,https://tomcat.apache.org/security-9.html
2.4,0.218,10.20.15.52,tcp,8080,852,802,No,MVA Sample Repository,00:16:3e:98:aa:2c,asset-032.corp.local,ASSET-032,Apache Log4j Remote Code Execution detected on 10.20.15.52:8080.,Apache Log4j Remote Code Execution,Apache Log4j Remote Code Execution was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",Low,Low,2.6,3.7,3.5,2.6,3.7,3.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:web_servers,CVE-2021-44228,90152,https://logging.apache.org/log4j/2.x/security.html,2026-07-02,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0152,host-0152,No,Yes,High,Apache Log4j Remote Code Execution,Web Servers,200152,Low,https://logging.apache.org/log4j/2.x/security.html
9.4,0.855,10.20.16.53,tcp,1433,853,803,No,MVA Sample Repository,00:16:3e:99:aa:33,asset-033.corp.local,ASSET-033,Microsoft SQL Server Unsupported Version detected on 10.20.16.53:1433.,Microsoft SQL Server Unsupported Version,Microsoft SQL Server Unsupported Version was identified during the monthly vulnerability report.,Upgrade the affected software to a vendor-supported release and validate with a follow-up scan.,Critical,Critical,9.0,9.8,9.4,9.0,9.8,9.4,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:databases,,90153,https://learn.microsoft.com/sql/sql-server/end-of-support,2025-11-14,2026-07-31,2025-01-15,2026-12-31,2026-01-20,2026-02-01,2026-07-31,No known exploits,,Remote,1.0,,,agent-0153,host-0153,No,Yes,High,Microsoft SQL Server Unsupported Version,Databases,200153,Critical,https://learn.microsoft.com/sql/sql-server/end-of-support
7.8,0.709,10.20.17.54,tcp,443,854,804,Yes,MVA Sample Repository,00:16:3e:9a:aa:3a,asset-034.corp.local,ASSET-034,OpenSSL Security Update Available detected on 10.20.17.54:443.,OpenSSL Security Update Available,OpenSSL Security Update Available was identified during the monthly vulnerability report.,"Apply the vendor security update, restart the affected service if required, and validate with a follow-up scan.",High,High,7.5,8.1,8.0,7.5,8.1,8.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,E:A,Automatable,cpe:/a:mva:general,CVE-2023-0286,90154,https://www.openssl.org/news/vulnerabilities.html,2026-01-19,2026-07-31,2025-01-15,,2026-01-20,2026-02-01,2026-07-31,Functional exploit exists,Metasploit,Remote,1.0,,,agent-0154,host-0154,No,Yes,High,OpenSSL Security Update Available,General,200154,High,https://www.openssl.org/news/vulnerabilities.html
